ParkName,UnitCode,FieldName,FieldCode,Formula,IsInSTATS
Bighorn Canyon NRA,BICA,F34,(SOUTH DISTRICT)BACKCOUNTRY OVERNIGHT STAYS,NULL,1
Longfellow House Washington's HQ NHS,LONG,F9A,GROUP TOURS,NULL,0
Longfellow House Washington's HQ NHS,LONG,F9B,GROUP TOUR ATTENDANCE,NULL,0
Longfellow House Washington's HQ NHS,LONG,F10,EDUCATIONAL PROGRAM ATTENDANCE,NULL,0
Longfellow House Washington's HQ NHS,LONG,F50,RESEARCHERS,NULL,0
Longfellow House Washington's HQ NHS,LONG,F11,ORGANIZED TOURS,F8,0
Longfellow House Washington's HQ NHS,LONG,F32,ORGANIZED TOUR ATTENDANCE,F9,0
Longfellow House Washington's HQ NHS,LONG,F35,GROUP TOURS,F9a,0
Longfellow House Washington's HQ NHS,LONG,F20,EDUCATIONAL PROGRAM ATTENDANCE,F10,0
Longfellow House Washington's HQ NHS,LONG,F23,RESEARCHERS,F50,0
Longfellow House Washington's HQ NHS,LONG,F26,SPECIAL EVENT VISITOR HOURS,"(IIF(F3 GT 0,1,IIF(F4 GT 0,1,IIF(F5 GT 0,1,IIF(F6 GT 0,1,IIF(F7 GT 0,1,0))))))",0
Longfellow House Washington's HQ NHS,LONG,F29,VISITORS ATTENDING SPECIAL EVENTS,((F3+F4+F5+F6+F7)),0
Longfellow House Washington's HQ NHS,LONG,REC,REC,((F1+F2)),1
Longfellow House Washington's HQ NHS,LONG,RECH,RECH,((REC*1.5)),0
Longfellow House Washington's HQ NHS,LONG,TRV,TRV,REC,0
Longfellow House Washington's HQ NHS,LONG,TRVH,TRVH,RECH,0
Longfellow House Washington's HQ NHS,LONG,SU7M,VISITOR CENTER,F1,0
Longfellow House Washington's HQ NHS,LONG,SU6M,TOTAL SPECIAL EVENTS,F3+F4+F5+F6+F7,0
Longfellow House Washington's HQ NHS,LONG,SU8M,GROUNDS ONLY,F2,0
Acadia NP,ACAD,F1,TRAFFIC COUNT AT SAND BEACH ROAD,NULL,0
Acadia NP,ACAD,F2,DAYS OUT (IF APPLICABLE) - Schoodic Penninsula Traffic Counter,NULL,0
Fort Stanwix NM,FOST,F1,ENTER THE NUMBER OF VISITORS ENTERING THE PARK,NULL,1
Fort Stanwix NM,FOST,F2,ENTER THE NUMBER OF BUSES,NULL,0
Fort Stanwix NM,FOST,F3,ENTER THE NUMBER OF VISITORS ATTENDING SPECIAL EVENT 1,NULL,0
Fort Stanwix NM,FOST,F4,ENTER THE NUMBER OF VISITORS ATTENDING SPECIAL EVENT 2,NULL,0
Fort Stanwix NM,FOST,F5,ENTER THE NUMBER OF VISITORS ATTENDING SPECIAL EVENT 3,NULL,0
Guilford Courthouse NMP,GUCO,F95,GROUPS,F11+F13+F15,0
Ozark NSR,OZAR,TOTOS,Total Onite stays,CL+TOTCG+BC+MISC,0
Kings Canyon NP,KICA,F32,AZALEA TENT CAMPERS,F9*CPS,0
Glen Canyon NRA,GLCA,F140,(OLD) BUSES S LAKESHORE,NULL,0
Glen Canyon NRA,GLCA,F163,(OLD) NUMBER OF CUA VEHICLES BULLFROG,NULL,0
Indiana Dunes NP,INDU,F74,TREMONT LOT,"IIF(F14 GT 90,((F14-(IIF(RM GTE 4 AND RM LTE 9,NREP1TL,NREP2TL)))*PPV),((F14/2)*PPV))",1
Indiana Dunes NP,INDU,F78,PORTER BEACH VISITORS (North and South),"IIF(F16 GT 90,((F16-(IIF(RM GTE 4 AND RM LTE 9,240,0)))*3.1),((F16/2)*3.1))",0
Indiana Dunes NP,INDU,F82,BAILLY/CHELLBERG VISITORS,"IIF(F19/2 GT 180,((((F19/2)-B19)-(IIF(RM GTE 4 AND RM LTE 9,NREP1BC,NREP2BC)))*PPV),(((F19/4)-B19)*PPV))+(B19*PPBUS)",1
Bryce Canyon NP,BRCA,F2,TRAFFIC COUNT AT RAINBOW GATE,NULL,0
Bryce Canyon NP,BRCA,F3,TRAFFIC COUNT AT ENTRANCE STATION,NULL,1
Bryce Canyon NP,BRCA,F5,TOUR BUS PASSENGERS (ENTRANCE STATION),NULL,1
Bryce Canyon NP,BRCA,F6,NON-TOUR BUSES (ENTRANCE STATION),NULL,1
Bryce Canyon NP,BRCA,F7,NON-TOUR BUS PASSENGERS (ENTRANCE STATION),NULL,1
Bryce Canyon NP,BRCA,F23,SHUTTLE BUSES (ENTRANCE STATION),NULL,1
Bryce Canyon NP,BRCA,F24,SHUTTLE BUS PASSENGERS (ENTRANCE STATION),NULL,0
Bryce Canyon NP,BRCA,F8,NONRECREATION VISITORS (ENTRANCE STATION),NULL,1
Bryce Canyon NP,BRCA,F9,RE-ENTRIES (ENTRANCE STATION),NULL,1
Bryce Canyon NP,BRCA,F10,RV SITES OCCUPIED AT NORTH CG,NULL,1
Bryce Canyon NP,BRCA,F11,TENT SITES OCCUPIED AT NORTH CG,NULL,1
Bryce Canyon NP,BRCA,F12,RV SITES OCCUPIED AT SUNSET CG,NULL,1
Bryce Canyon NP,BRCA,F13,TENT SITES OCCUPIED AT SUNSET CG,NULL,1
Bryce Canyon NP,BRCA,F14,GROUP CAMPERS AT SUNSET GROUP CG,NULL,1
Bryce Canyon NP,BRCA,F15,OUT-OF-BOUNDS CAMPERS,NULL,1
Bryce Canyon NP,BRCA,F17,BACKCOUNTRY CAMPERS,NULL,1
Bryce Canyon NP,BRCA,NREP,Non-Reportable Vehicles,"IIF(RM LTE 4 OR RM GTE 11,500,IIF(RM EQ 5,1200,IIF(RM GTE 6 AND RM LTE 8,1500,IIF(RM EQ 9,1300,IIF(RM EQ 10,700,0)))))",1
Bryce Canyon NP,BRCA,PPV,Persons per vehicle (recreation),"IIF(RM GTE 6 AND RM LTE 9,3.0,2.4)",1
Bryce Canyon NP,BRCA,DU,Day Use Hours,"IIF(RM GTE 6 AND RM LTE 9,4,3)",1
Bryce Canyon NP,BRCA,ONHR,Overnight Stay Hours,"IIF(RM GTE 6 AND RM LTE 9,35,24)",1
Bryce Canyon NP,BRCA,F19,Utah 12 Non-Recreation Visitors,"IIF(RY GTE 2015, F30*PPVNR, F1*PPVNR)",1
Bryce Canyon NP,BRCA,F20,Rainbow Gate Visitation,F2*PPV,0
Bryce Canyon NP,BRCA,F21,Entrance Station Visitation,(((F3-(F4+F6+F23)-NREP)-F8)-F9)*PPV+(F5+F7+F24),1
Bryce Canyon NP,BRCA,F22,Overnight Stays,((F10+F11+F12+F13+F15)*PPV)+(F14+F16+F17),1
Bryce Canyon NP,BRCA,REC,Recreation Visits,F21,1
Bryce Canyon NP,BRCA,NREC,Non-Rec Visits,F19+(F8*PPV),1
Bryce Canyon NP,BRCA,RECH,Recreation Visitor Hours,(REC*DU)+(F22*ONHR),0
Bryce Canyon NP,BRCA,NRECH,Non-Rec Visitor Hours,NREC*LOSNR,0
Bryce Canyon NP,BRCA,TRV,Total Rec Visits,REC,0
Bryce Canyon NP,BRCA,TNRV,Total Non-Rec Visits,NREC,0
Bryce Canyon NP,BRCA,TRVH,Total Recreation Visitor Hours,RECH,0
Bryce Canyon NP,BRCA,TNRVH,Total Non-Rec Visitor Hours,NRECH,0
Bryce Canyon NP,BRCA,CL,Concession Lodging Overnights,F16,0
Bryce Canyon NP,BRCA,TT,NPS Campground Tent Overnight Stays,(F11+F13)*PPV,0
Bryce Canyon NP,BRCA,TRVS,NPS Campground RV Overnight Stays,(F10+F12)*PPV,0
Big Bend NP,BIBE,CCG,Concession Campground Overnights,F60,1
Big Bend NP,BIBE,TRVS,TRVS,F56,1
Big Bend NP,BIBE,BC,Backcountry Overnight Stays,F58+F60A,1
Big Bend NP,BIBE,MISC,Miscellaneous Overnight Stays,F57,1
Big Bend NP,BIBE,SU1M,ROUTE 13 VEHICLES,F4T,0
Big Bend NP,BIBE,SU5M,BACKCOUNTRY ROAD VISITORS,F32,0
Bighorn Canyon NRA,BICA,F1,(NORTH DISTRICT)BEGINNING TRAFFIC COUNT AT HIGHWAY 313,NULL,0
Bighorn Canyon NRA,BICA,F2,(NORTH DISTRICT)ENDING TRAFFIC COUNT AT HIGHWAY 313,NULL,0
Bighorn Canyon NRA,BICA,F4,(NORTH DISTRICT) ENDING TRAFFIC COUNT AT OK-A-BEH ROAD,NULL,1
Bighorn Canyon NRA,BICA,F5,(NORTH DISTRICT)BEGINNING TRAFFIC COUNT AT AFTERBAY ROAD,NULL,1
Bighorn Canyon NRA,BICA,F6,(NORTH DISTRICT)ENDING TRAFFIC COUNT AT AFTERBAY ROAD,NULL,1
Bighorn Canyon NRA,BICA,F7,(NORTH DISTRICT)BEGINNING TRAFFIC COUNT AT THREE MILE RANCH,NULL,1
Bighorn Canyon NRA,BICA,F8,(NORTH DISTRICT)ENDING TRAFFIC COUNT AT THREE MILE RANCH,NULL,1
Bighorn Canyon NRA,BICA,F11,(NORTH DISTRICT)TENT SITES OCCUPIED,NULL,1
Bighorn Canyon NRA,BICA,F12,(NORTH DISTRICT)RV SITES OCCUPIED,NULL,1
Bighorn Canyon NRA,BICA,F15,(NORTH DISTRICT) BOATS,NULL,0
Bighorn Canyon NRA,BICA,F17,(NORTH DISTRICT)SWIMMERS,NULL,0
Bighorn Canyon NRA,BICA,F18,(NORTH DISTRICT)PICNICKERS,NULL,0
Bighorn Canyon NRA,BICA,F21b,(NORTH DISTRICT)BANK FISHERMEN,NULL,0
Bighorn Canyon NRA,BICA,F16,(NORTH DISTRICT) VC VISITORS,NULL,1
Bighorn Canyon NRA,BICA,F22,(SOUTH DISTRICT)BEGINNING TRAFFIC COUNT AT ENTRANCE COUNTER,NULL,1
Bighorn Canyon NRA,BICA,F23,(SOUTH DISTRICT) ENDING TRAFFIC COUNT AT ENTRANCE COUNTER,NULL,1
Bighorn Canyon NRA,BICA,F24,(SOUTH DISTRICT)BEGINNING TRAFFIC COUNT AT MASON-LOVELL RANCH,NULL,0
Bighorn Canyon NRA,BICA,F25,(SOUTH DISTRICT)ENDING TRAFFIC COUNT AT MASON-LOVELL RANCH,NULL,0
Bighorn Canyon NRA,BICA,F26,(SOUTH DISTRICT)BEGINNING TRAFFIC COUNT AT HABITAT COUNTER,NULL,0
Bighorn Canyon NRA,BICA,F27,(SOUTH DISTRICT) ENDING TRAFFIC COUNT AT HABITAT COUNTER,NULL,0
Bighorn Canyon NRA,BICA,F30,(SOUTH DISTRICT)TENT SITES OCCUPIED (HORSESHOE),NULL,1
Bighorn Canyon NRA,BICA,F31,(SOUTH DISTRICT)RV SITES OCCUPIED (HORSESHOE),NULL,1
Bighorn Canyon NRA,BICA,F32,(SOUTH DISTRICT)TENT SITES OCCUPIED (BARRY'S LD),NULL,1
Cuyahoga Valley NP,CUVA,F48,Pine Hollow East,"IIF((F5-B5) LT 2*NREP1,(F5-B5)-(F5-B5)/2,F5-B5-NREP1)*PPV",1
Blue Ridge PKWY,BLRI,F107A,NEW US 60,"IIF(RM GTE 5 AND RM LTE 11,max(((0.250*F4)-314),0),(0.171*F4)+601)",1
Cumberland Gap NHP,CUGA,F154,Visitors to Thomas Walker Parking Area,F10A*PPV5,1
National Capital Parks East,NCPE,F102,BUS PASSENGERS (OXON COVE),NULL,1
Tuskegee Airmen NHS,TUAI,F1,NUMBER OF VISITORS ENTERING THE SITE,NULL,1
Dayton Aviation Heritage NHP,DAAV,F63,GROUPS AT (HPIC),NULL,0
Tumacacori NHP,TUMA,F47A,CULTURAL DEMONSTRATIONS,NULL,0
Little River Canyon NPRES,LIRI,F3,ROVING CONTACTS,NULL,0
Fire Island NS,FIIS,F59,Private boat visitors anchored at Sailors Haven (overnight),F14*PPBOATA,1
Buck Island Reef NM,BUIS,F11,NUMBER OF PRIVATE BOATERS,NULL,1
Hampton NHS,HAMP,F26,OFF-SITE PROGRAMS,NULL,0
Hampton NHS,HAMP,F27,OFF-SITE PATRONS,NULL,0
Hampton NHS,HAMP,F10A,MANSION TOUR VISITORS,F2,0
Hampton NHS,HAMP,F16A,SPECIAL EVENT VISITORS,F5,0
Indiana Dunes NP,INDU,F86,TOLLESTON DUNES VISITORS,"IIF(F21 GT 90,(((F21-B21)-(IIF(RM GTE 4 AND RM LTE 9,NREP1TD,NREP2TD)))*PPV),(((F21/2)-B21)*PPV))+(B21*PPBUS)",1
Indiana Dunes NP,INDU,F94,COWLES BOG VISITORS,"IIF(F25/2 GT 30,((((F25/2)-B25)-(IIF(RM GTE 4 AND RM LTE 9,NREP1BOG,NREP2BOG)))*PPV),(((F25/4)-B25)*PPV))+(B25*PPBUS)",1
Indiana Dunes NP,INDU,F140,LAKE VIEW INFORMATION VISITORS,"IIF (F27 EQ 0, 0,IIF (RY LTE 2001,(IIF ((F24/2) GT 30,(((F24/2)-NREPLV)*PPV),((F24/2)*PPV))),(IIF (F24 GT 30,((F24-NREPLV)*PPV),0))))",1
Indiana Dunes NP,INDU,F98,WELLS STREET LIFE GUARD VISITORS,(F26),0
Indiana Dunes NP,INDU,F102,LAKE VIEW INFORMATION VISITORS 2 (NOT COUNTED),F27,0
Indiana Dunes NP,INDU,F106,OCCUPIED TENT VISITORS,F28*PPV,1
Indiana Dunes NP,INDU,F110,R/V'S VISITORS,F29*PPV,1
Indiana Dunes NP,INDU,F114,ROOKERY VISITORS,F30*PPV,1
Indiana Dunes NP,INDU,F118,SEGMENT 17 VISITORS,F31*PPV,1
Indiana Dunes NP,INDU,F122,SALT CREEK VISITORS,F32*PPV,1
Indiana Dunes NP,INDU,F126,MILLER VISITORS,F33*PPV,1
Indiana Dunes NP,INDU,F130,INTERPRETIVE COUNT VISITORS,F34,1
Indiana Dunes NP,INDU,REC,REC,(F50+F54+F58+F62+F66+F70+F74+F97+F82+F86+F90+F94+F98+F106+F110+F114+F118+F122+F126+F130+F38+F39+F140+BUS1+F101+F100+F43),1
Whiskeytown NRA,WHIS,F14,NONREC VISITORS AT PARK HEADQUARTERS,NULL,1
Whiskeytown NRA,WHIS,F15,JFK VISITATION,"IIF(RY GTE 2018,IIF(F1 LT 2*(NREPBC+NRECBC),(F1-(F1/2))*PPVBC,(F1-NREPBC-NRECBC)*PPVBC),IIF(RY GTE 2004,((F1-(IIF(RM GTE 6 AND RM LTE 9,1600,1200)))*IIF(RM GTE 6 AND RM LTE 11,2.7,2)),((F1-365)*IIF(RM GTE 6 AND RM LTE 11,2.7,2))))",1
Whiskeytown NRA,WHIS,F16,JFK HRS,F15*LOSBC,1
Whiskeytown NRA,WHIS,F18,VIC HRS,F17*LOSVIC,1
Whiskeytown NRA,WHIS,F19,WHISKEY CREEK VISITATION,"IIF(RY GTE 2018,IIF(F3 LT 2*(NREPWC+NRECWC),(F3-(F3/2))*PPV,(F3-NREPWC-NRECWC)*PPV),IIF(RY GTE 2004,((F3-200)*2),((F3-684)*2)))",1
Whiskeytown NRA,WHIS,F20,WC HRS,F19*LOSWC,1
Whiskeytown NRA,WHIS,F21,OAK BOTTOM VISITATION,"IIF(RY GTE 2018,IIF(F4 LT 2*(NREPOB+NRECOB),(F4-(F4/2))*PPV,(F4-NREPOB-NRECOB)*PPV),(F4-384)*2)",1
Whiskeytown NRA,WHIS,F22,OB HRS,F21*LOSOB,1
Whiskeytown NRA,WHIS,F23,JFC VISITATION,"IIF(RY GTE 2018,IIF(F5 LT 2*(NREPJFC+NRECJFC),(F5-(F5/2))*PPV,(F5-NREPJFC-NRECJFC)*PPV),(F5-290)*2)",1
Whiskeytown NRA,WHIS,F24,JFC HRS,F23*LOSJFC,1
Whiskeytown NRA,WHIS,F26,CC HRS,F25*LOSCC,1
Whiskeytown NRA,WHIS,F27,NONREC PARK HQ,F14,1
Whiskeytown NRA,WHIS,F28,HQ HRS,F27*LOSNREC,1
Whiskeytown NRA,WHIS,F29,OAK BOTTOM T/RV CAMPERS,(F7+F8)*PPSITE,1
Whiskeytown NRA,WHIS,F30,OB HRS,F29*LOSON,1
Whiskeytown NRA,WHIS,F31,BRANDY CREEK RV CAMPERS,"IIF(RY GTE 2019,F55,F9*PPSITE)",1
Whiskeytown NRA,WHIS,F32,BC HRS,F31*LOSON,1
Whiskeytown NRA,WHIS,F34,MISC HRS,F33*LOSON,1
Whiskeytown NRA,WHIS,F35,B/C ON'S,F10,1
Whiskeytown NRA,WHIS,F36,BC HRS,F35*LOSON,1
Whiskeytown NRA,WHIS,REC,REC,F15+F17+F19+F21+F23+F25+F11A,1
Whiskeytown NRA,WHIS,RECH,RECH,"IIF(RY GTE 2018,F16+F18+F20+F22+F24+F26+F30+F32+F34+F36+F60+(F11A*LOSDUNC),F16+F18+F20+F22+F24+F26+F28+F30+F32+F34+F36+(F11A*LOSDUNC))",1
Whiskeytown NRA,WHIS,NRECH,NRECH,"IIF(RY GTE 2018,(NRECBC+NRECVIC+NRECWC+NRECOB)*LOSNREC+NRECJFC*LOSNRECJFC+NRECCC*LOSNRECCC+F28,((283*0.5)+(90*6)+(80*3)+F28))",1
Whiskeytown NRA,WHIS,TRV,TRV,REC,0
Whiskeytown NRA,WHIS,TNRV,TNRV,NREC,0
Whiskeytown NRA,WHIS,TRVH,TRVH,RECH,0
Whiskeytown NRA,WHIS,CCG,CCG,F29,1
Whiskeytown NRA,WHIS,TRVS,TRVS,F31,1
Whiskeytown NRA,WHIS,BC,BC,F35,1
Whiskeytown NRA,WHIS,MISC,MISC,F33,1
Whiskeytown NRA,WHIS,SU2M,VC/OVERLOOK VISITS,F17,0
Whiskeytown NRA,WHIS,SU3M,WHISKEY CREEK VISITS,F19,0
Whiskeytown NRA,WHIS,SU4M,OAK BOTTOM VISITS,F21,0
Whiskeytown NRA,WHIS,SU5M,N.E.E.D. CAMP VISITS,F11,0
Homestead NHP,HOME,NREC,NONRECREATION VISITORS,"IIF(RY GTE 2016, (F1A-F11Z)*PPVNR, IIF(RY GTE 2003 AND RY LTE 2015, (F1A-(F1+F2+NRP)*1.2),0))",1
Haleakala NP,HALE,F16,TOTAL BUS PASSENGERS,F22+F26,0
Glacier Bay NP & PRES,GLBA,SU9M,NPS NON-RESEARCH BOATS,F41,0
Hot Springs NP,HOSP,F16,VISITORS USING THERMAL POOLS AT QUAPAW BATH & SPA,NULL,0
Hot Springs NP,HOSP,F44,QUAPAW BATH & SPA VISITOR USE,F16+F17,0
Badlands NP,BADL,F53,Cedar Pass Tent Campers,"IIF(RY GTE 2018,F13A,F13*3.8)",0
Badlands NP,BADL,F54,Cedar Pass RV Campers,"IIF(RY GTE 2018,F14A,F14*3.8)",0
Badlands NP,BADL,F55,Sage Creek Tent Campers,"IIF(RY LT 2017,F15*3.8,F15)",0
Timpanogos Cave NM,TICA,F18,Evening Programs,NULL,0
Indiana Dunes NP,INDU,F41,TRAFFIC COUNT AT DUNBAR,NULL,1
Chesapeake & Ohio Canal NHP,CHOH,F100,TRAIL COUNT AT LITTLE POOL ACCESS,NULL,1
Chesapeake & Ohio Canal NHP,CHOH,F101,TRAIL COUNT AT FORT FREDERICK ACCESS,NULL,1
Chesapeake & Ohio Canal NHP,CHOH,F102,TRAIL COUNT AT McMAHON'S MILL ACCESS,NULL,1
Chesapeake & Ohio Canal NHP,CHOH,F103,TRAIL COUNT AT SYCAMORE LANDING ACCESS,NULL,1
Chesapeake & Ohio Canal NHP,CHOH,F104,TRAIL COUNT AT LOCK 31 ACCESS/WEVERTON,NULL,1
Chesapeake & Ohio Canal NHP,CHOH,F105,TRAIL COUNT AT WARM WATER ACCESS/DICKERSON,NULL,1
Chesapeake & Ohio Canal NHP,CHOH,F106,TRAIL COUNT AT GLEN ECHO ACCESS,NULL,1
Chesapeake & Ohio Canal NHP,CHOH,F108,TRAIL COUNT AT GEORGETOWN LEVEL 3 ACCESS,NULL,1
Golden Gate NRA,GOGA,F6A,TRAFFIC COUNT AT WEST BLUFF PARKING LOT (CRISSY FIELD),NULL,1
Golden Gate NRA,GOGA,F118,OVERNIGHT STAYS AT CAVALLO POINT LODGE,NULL,1
Golden Gate NRA,GOGA,F119,(OLD) VISITORS AT CAVALLO POINT LODGE RESTAURANT,NULL,0
Golden Gate NRA,GOGA,F120,West Bluff Parking Lot (Crissy Field),F6A*PPV1,1
Golden Gate NRA,GOGA,F121,OVERNIGHT STAYS AT HEADLANDS INSTITUTE,NULL,1
Chesapeake & Ohio Canal NHP,CHOH,F284,TRAIL COUNT AT MARSDEN TRACT FOOT BRIDGE,NULL,1
Chesapeake & Ohio Canal NHP,CHOH,F285,TRAIL COUNT AT LOCK 5,NULL,1
Chesapeake & Ohio Canal NHP,CHOH,F286,TRAFFIC COUNT AT TOWN CREEK AQUEDUCT,NULL,1
Chesapeake & Ohio Canal NHP,CHOH,F287,TRAFFIC COUNT AT GIFT ROAD,NULL,0
Chesapeake & Ohio Canal NHP,CHOH,F288,TRAIL COUNT AT COHILL STATION,NULL,1
Natchez Trace PKWY,NATR,Y,TENT SITES OCCUPIED AT MERIWETHER LEWIS,NULL,1
Natchez Trace PKWY,NATR,Z,RV SITES OCCUPIED AT MERIWETHER LEWIS,NULL,1
Natchez Trace PKWY,NATR,F8,TRAFFIC COUNT AT PORT GIBSON (NORTH & SOUTH),PGEST+VV+WW,1
Natchez Trace PKWY,NATR,PGREC,Port Gibson Recreation Visitors,F8*EXPPG*PPVPG,1
Natchez Trace PKWY,NATR,F9,TRAFFIC COUNT AT RIDGELAND (NORTH & SOUTH),YY+ZZ+REST,1
Natchez Trace PKWY,NATR,RREC,Ridgeland Recreation Visitors,F9*EXPR*ADJTC*PPVR+R+R1,1
Natchez Trace PKWY,NATR,RNREC,Ridgeland Non-Recreation Visitors,(((RREC-(R+R1))/ADJTC)/PPVR)*(1-ADJTC),1
Natchez Trace PKWY,NATR,F10,TRAFFIC COUNT AT KOSCIUSKO (NORTH & SOUTH),B+C+KEST,1
Natchez Trace PKWY,NATR,KNREC,Kosciusko 4205 Estimated Traffic Counts for Non-rec,"IIF(RM EQ 1,12749,IIF(RM EQ 2,13745,IIF(RM EQ 3,13420,IIF(RM EQ 4,13831,IIF(RM EQ 5,15190,IIF(RM EQ 6,16180,IIF(RM EQ 7,14599,IIF(RM EQ 8,15239,IIF(RM EQ 9,13240,IIF(RM EQ 10,13936,IIF(RM EQ 11,14879,IIF(RM EQ 12,12495,0))))))))))))*IIF(RY GTE 2010,2.0,1)",1
Natchez Trace PKWY,NATR,SEREC,Mississippi Craft Center Visitors,T,0
Natchez Trace PKWY,NATR,F11,TRAFFIC COUNT AT TUPELO (NORTH & SOUTH),K+L+TUPEST+TUP4205,1
Glen Canyon NRA,GLCA,F1,Traffic count at Chains (Wahweap),NULL,1
Glen Canyon NRA,GLCA,F2,Traffic count at Sunrise Point (Wahweap),NULL,1
Glen Canyon NRA,GLCA,F3,Traffic count at North Lake Shore (Wahweap),NULL,1
Glen Canyon NRA,GLCA,F4,Traffic count at South Lake Shore (Wahweap),NULL,1
Glen Canyon NRA,GLCA,F4A,Traffic count at Dam Overlook Road (Wahweap),NULL,1
Glen Canyon NRA,GLCA,F4B,Traffic count at Antelope Point,NULL,1
Glen Canyon NRA,GLCA,F5,Traffic count at Lone Rock (Wahweap),NULL,1
Glen Canyon NRA,GLCA,F5A,Traffic count at Beehive (Wahweap),NULL,0
Glen Canyon NRA,GLCA,F6,(OLD) MORNING VEHICLE COUNT AT WAHWEAP,NULL,0
Glen Canyon NRA,GLCA,F6A,(OLD) (WAHWEAP DISTRICT) BOAT TRAILERS AT WAHWEAP,NULL,0
Glen Canyon NRA,GLCA,F7A,(OLD) (WAHWEAP DISTRICT) MORNING VEHICLE COUNT AT ANTELOPE POINT,NULL,0
Glen Canyon NRA,GLCA,F7B,(OLD) (WAHWEAP DISTRICT) BOAT TRAILERS AT ANTELOPE POINT,NULL,0
Glen Canyon NRA,GLCA,F7,(OLD) TRAFFIC COUNT AT LONE ROCK CAMPS,NULL,0
Glen Canyon NRA,GLCA,F8,Traffic count at Alstrom Point turnoff (Wahweap),NULL,1
Glen Canyon NRA,GLCA,SU1M,WAHWEAP,F83+F84,0
Glen Canyon NRA,GLCA,SU2M,HITE,F98+F99,0
Hampton NHS,HAMP,REC,REC,F8,1
Hampton NHS,HAMP,TRV,TRV,REC,1
Hampton NHS,HAMP,TNRV,TNRV,50,1
Hampton NHS,HAMP,TRVH,TRVH,RECH,1
Hampton NHS,HAMP,TNRVH,TNRVH,NRECH,1
Indiana Dunes NP,INDU,F2,TRAFFIC COUNT AT MOUNT BALDY,NULL,1
Indiana Dunes NP,INDU,F4,TRAFFIC COUNT AT CENTRAL BEACH,NULL,1
Indiana Dunes NP,INDU,F6,TRAFFIC COUNT AT KEMIL LOT,NULL,0
Indiana Dunes NP,INDU,F8,TRAFFIC COUNT AT LAKEFRONT DRIVE,NULL,1
Indiana Dunes NP,INDU,F10,TRAFFIC COUNT AT CALUMET DUNE INTERP CENTER,NULL,1
Indiana Dunes NP,INDU,F12,TRAFFIC COUNT AT HORSE/SKI TRAIL,NULL,1
Indiana Dunes NP,INDU,F14,TRAFFIC COUNT AT TREMONT LOT,NULL,1
Indiana Dunes NP,INDU,F16,TRAFFIC COUNT AT PORTER BEACH NORTH,NULL,1
Indiana Dunes NP,INDU,F19,TRAFFIC COUNT AT BAILLY/CHELLBERG,NULL,1
Indiana Dunes NP,INDU,F21,TRAFFIC COUNT AT TOLLESTON DUNES,NULL,1
Indiana Dunes NP,INDU,F23,TRAFFIC COUNT AT WEST BEACH,NULL,1
Indiana Dunes NP,INDU,F24,TRAFFIC COUNT AT GREENBELT PARKING AREA,NULL,1
Indiana Dunes NP,INDU,F26,WELLS STREET LIFE GUARD VISITOR COUNT,NULL,0
Indiana Dunes NP,INDU,F27,LAKE VIEW INFORMATION VISITOR COUNT,NULL,1
Indiana Dunes NP,INDU,F28,CAMPGROUND SITES OCCUPIED TENTS,NULL,1
Indiana Dunes NP,INDU,F29,CAMPGROUND SITES OCCUPIED R/V'S,NULL,1
Indiana Dunes NP,INDU,F30,OBSERVED VEHICLE COUNT AT ROOKERY,NULL,1
Indiana Dunes NP,INDU,F31,OBSERVED VEHICLE COUNT AT SEGMENT 17,NULL,1
Indiana Dunes NP,INDU,F33,OBSERVED VEHICLE COUNT AT MILLER,NULL,1
Indiana Dunes NP,INDU,F34,ENVIRONMENTAL EDUCATION PROGRAM VISITORS,NULL,1
Indiana Dunes NP,INDU,B35,BUSES NOT CROSSING A TRAFFIC COUNTER,NULL,0
Indiana Dunes NP,INDU,F36,ROU'S THIS MONTH,NULL,1
Natchez Trace PKWY,NATR,EXPPG,Port Gibson Traffic Expansion,"IIF(RM EQ 1,4.35,IIF(RM EQ 2,4,IIF(RM EQ 3,3.85,IIF(RM EQ 4,3.33,IIF(RM EQ 5,3.57,IIF(RM EQ 6,3.45,IIF(RM EQ 7,3.13,IIF(RM EQ 8,2.78,IIF(RM EQ 9,3.85,IIF(RM EQ 10,3.57,IIF(RM EQ 11,3.45,4.17)))))))))))",1
Glacier NP,GLAC,F91A,TRAFFIC COUNT AT SAINT MARY LANE 2,NULL,0
Glacier NP,GLAC,F92A,TRAFFIC COUNT AT SAINT MARY LANE 3,NULL,0
Glacier NP,GLAC,F9D,CONCESSION BUS PASSENGERS SAINT MARY,NULL,1
Glacier NP,GLAC,F10C,CONCESSION BUSES MANY GLACIER,NULL,1
Glacier NP,GLAC,F10D,CONCESSION BUS PASSENGERS MANY GLACIER,NULL,1
Sequoia NP,SEQU,F27,SHUTTLE PASSENGERS,NULL,1
Port Chicago Naval Magazine NMEM,POCH,F1,Site Tours,NULL,0
Denali NP & PRES,DENA,F105,(OLD) NUMBER OF NON-LOCAL WINTER USE,NULL,0
Glen Canyon NRA,GLCA,SU3M,LEES FERRY,F103-F254,0
Glen Canyon NRA,GLCA,SU4M,ESCALANTE,F108,0
Glen Canyon NRA,GLCA,SU5M,BULLFROG,F88+F89,0
Glen Canyon NRA,GLCA,SU7M,HALLS CROSSING,F93+F94,0
